x,corp_code,corp_name,stock_code,modify_date,corp_name_eng,stock_name,ceo_nm,corp_cls,jurir_no,bizr_no,adres,hm_url,ir_url,phn_no,fax_no,induty_code,est_dt,acc_mt
2163,00256502,(주)에이텍,045660,20190313,"ATEC CO.,Ltd",에이텍,한가진,K,1101110954374,2148156422,"경기도 성남시 분당구 판교로 289 (삼평동, 에이텍빌딩)",www.atec.kr,,031-698-8800,031-698-8879,26310,19930630,12
2164,00455112,(주)금빛,045890,20191121,GeumVit Corp,GV,"채만희, 김철현(각자 대표이사)",K,1211110068750,1308161229,경기도 부천시 오정구  산업로104번길 14 (오정동) 동부라이텍(주),www.fawoo.co.kr,,032-670-3000,032-670-3107,284,19990715,12
2165,00271501,(주)코아시아,045970,20191104,CoAsia Corporation,코아시아,"이희준,위종묵(각자 대표이사)",K,1101110944622,2148155613,인천광역시 남동구  남동서로 193 (주)비에스이홀딩스,www.coasiacorp.co.kr,,02-6985-6099,031-724-2521,739,19930525,12
2166,00295857,(주)코다코,046070,20191211,"KODACO CO., LTD",코다코,"인귀승, 조만영(각자 대표이사)",K,1201110147422,1398131377,충청남도 천안시 서북구  입장면 신대길 8,www.kodaco.co.kr,,041-411-3100,041-411-3197,303,19970214,12
2167,00277736,한일네트웍스(주),046110,20190822,"HANIL NETWORKS CO., LTD.",한일네트웍스,박지훈,K,1201110175423,1398137667,서울특별시 강남구 강남대로 330 우덕빌딩13층,www.hanilnetworks.com,,02-3466-9100,02-6499-2101,63112,19980826,12
2168,00297989,(주)오르비텍,046120,20190422,"Orbitech Co., Ltd.",오르비텍,권동혁,K,1101110753734,1128127107,"서울특별시 금천구 범안로 1130 8층(가산동, 가산디지털엠파이어)",orbitech.co.kr,,02-852-2223,02-861-1298,7291,19910305,12
2169,00280688,(주)에스비에스콘텐츠허브,046140,20191216,"SBS Contents Hub Co.,Ltd.",SBS콘텐츠허브,김휘진,K,1101111757694,1168176255,"서울특별시 마포구 상암산로 82 SBS프리즘타워 15, 16층",www.sbscontentshub.co.kr,,02-2001-0631,02-2001-0788,591,19990821,12
2170,00172079,(주)파나진,046210,20200109,PANAGENE Inc.,파나진,김성기,K,1701110007098,5058123225,대전광역시 유성구  테크노10로 54,www.panagene.com,,042-861-9295,054-335-8100,21300,19760707,12
2171,00360036,(주)백금티앤에이,046310,20190521,BG T&A Co.,백금T&A,임학규,K,1101111353153,2298125504,"경기도 군포시 엘에스로 153-18(산본동) L&C타워 4,5,6층",www.bgtna.com,www.bgtna.com,031-488-7900,031-488-5959,2642,19961217,12
2172,00301112,(주)삼화네트웍스,046390,20190326,"SAMHWA NETWORKS Co.,Ltd.",삼화네트웍스,"공동대표이사 안제현, 신상윤",K,1101110809595,1148155119,서울특별시 강남구 선릉로91길 8 신아트스페이스빌딩 5층,www.shnetworks.co.kr,,02-3454-1500,02-568-8726,59120,19911012,12
2173,00244747,(주)파크시스템스,140860,20190430,Park Systems Corp.,파크시스템스,박상일,K,1101111397648,2148615106,"경기도 수원시 영통구 광교로 109, 4층(이의동, 나노소자특화팹센터)",www.parkafm.co.kr,,031-546-6900,031-546-6805,27219,19970407,12
2174,00860730,에이자기관리부동산투자회사(주),140910,20190513,A SELF-ADMINISTERED REAL ESTATE INVESTMENT TRUST INC.,에이리츠,김종국 (단독 대표이사),Y,1101114464501,1058750280,"서울특별시 강남구 언주로 711 9층(논현동, 건설공제조합)",www.areit.co.kr,,02-2077-5800,02-2077-5877,68121,20101104,12
2175,00610083,(주)비아트론,141000,20190226,"Viatron Technologies, Inc.",비아트론,김 형 준,K,1101112405721,1198152946,경기도 수원시 권선구 산업로155번길 139 (고색동),www.viatrontech.com,,070-4016-3200,031-227-6540,29272,20011226,12
2176,00812362,(주)포티스,141020,20191213,"Fortis, Inc.",포티스,"윤강열,장우혁 (각자 대표이사)",K,1311110170264,1298600585,경기도 성남시 중원구 둔촌대로 305 4층 (하대원동),www.fortis.co.kr,,031-709-1407,031-709-0266,479,20060901,12
2177,00678096,(주)맥스로텍,141070,20190226,"MAXROTEC CO., LTD.",맥스로텍,정경욱,K,1741110009842,5148122180,대구광역시 달서구 성서로71길 40 -,www.maxrotec.com,,053-584-6540,053-584-6544,292,19950803,12
2178,00842619,주식회사 레고켐바이오사이언스,141080,20190517,LegoChem Biosciences Inc.,레고켐바이오,김용주,K,1601110206866,3148182268,대전광역시 대덕구 문평서로 8-26(문평동),www.legochembio.com,,042-861-0688,042)861-0689,70113,20060502,12
2179,00879020,(주)유니트론텍,142210,20190227,"Unitrontech Co., Ltd.",유니트론텍,남궁선,K,1101111284449,2298100105,"서울특별시 강남구 영동대로 638 9층(삼성동, 삼보빌딩)",www.unitrontech.com,,02-573-6800,02-566-3142,46522,19960619,12
2180,00513948,(주)녹십자엠에스,142280,20191226,Green Cross Medical Science Corporation,녹십자엠에스,안은억,K,1345110076627,1358167475,경기도 용인시 기흥구 이현로30번길 107,www.greencrossms.com,,031-260-9300,031-260-9416,21300,20031229,12
2181,00587925,(주)바이오리더스,142760,20190719,Bioleaders Corporation,바이오리더스,박영철,K,1601110091332,3148129870,"경기도 용인시 수지구 신수로 767 7층 (동천동, 분당수지유타워 지식산업센터)",www.bioleaders.co.kr,,042-934-7671,042-934-7670,701,19991230,12
2182,00883980,(주)아이디스,143160,20190226,"INTELLIGENT DIGITAL INTEGRATED SECURITY CO., LTD.",아이디스,김영달,K,1601110302755,3148625786,대전 유성구 관평동 1301,www.idis.co.kr,https://www.idisglobal.com/,031-723-5425,031-723-5100,26429,20110701,12
2183,00119140,핸즈코퍼레이션(주),143210,20190227,HANDS CORPORATION LTD.,핸즈코퍼레이션,승현창,Y,1201110000323,1378103633,인천광역시 서구 가정로37번길 50,www.handscorp.co.kr,,032-870-9600,032-870-9588,303,19720303,12
2184,00857480,(주)사람인에이치알,143240,20190403,"SaraminHR Co., Ltd.",사람인에이치알,김용환,K,1101113318387,1138600917,서울특별시 구로구  디지털로34길 43 코오롱싸이언스밸리1차 201호,www.saramin.co.kr,,02-2025-4733,02-6937-0035,63120,20051007,12
2185,00569646,(주)영우디에스피,143540,20191210,"YoungWoo DSP Co.,Ltd.",영우디에스피,박금성,K,1311110110921,1298169992,충청남도 천안시 서북구 성거읍 새터길 164 -,www.ywdsp.com,,041-418-4871,041-418-4872,29272,20040216,12
2186,01010642,(주)녹십자랩셀,144510,20190319,Green Cross Lab Cell Corporation,녹십자랩셀,박대우,K,1345110172532,1428137741,경기도 용인시 기흥구 이현로30번길 107,www.gclabcell.com,,031-260-9300,031-260-9232,73909,20110621,12
2187,00652159,코오롱머티리얼(주),144620,20191210,KOLON MATERIALS,코오롱머티리얼,대표이사 전무 김철수,Y,1353110011139,1388144919,경기도 과천시 코오롱로 11 코오롱타워 본관 8층,www.kolonfm.com,,02-3677-4286,02-3677-3989,2050,20080303,12
2188,00521390,(주)뉴파워프라즈마,144960,20200117,"New Power Plasma Co.,Ltd",뉴파워프라즈마,위순임,K,1101111784952,2128144110,경기도 수원시 권선구 산업로155번길 214 (주)뉴파워프라즈마,newpower.co.kr,,031-612-7600,031-612-7699,29271,19991007,12
2189,00888347,휴젤(주),145020,20191204,"Hugel, Inc.",휴젤,손지훈,K,1101112380890,2118704515,강원도 춘천시 신북읍 신북로 61-20,www.hugel.co.kr,,02-6966-1600,02-6966-1601,21102,20011122,12
2190,00453488,(주)세화아이엠씨,145210,20191213,"SAEHWA IMC Co.,Ltd.",세화아이엠씨,손오동,Y,2001110097272,4108149892,광주광역시 북구 첨단연신로29번길 26,www.saehwaimc.com,,062-944-6161,062-941-0054,29294,19990402,12
2191,00861076,(주)케이탑자기관리부동산투자회사,145270,20190325,"K-TOP REITS CO.,LTD.",케이탑리츠,이명식,Y,1101114465004,1078743354,서울특별시 영등포구 국제금융로 70 미원빌딩 19층 1901호,www.ktopreits.co.kr,,02-783-5858,02-783-1717,68112,20101104,12
2192,00526599,(주)덴티움,145720,20190402,DENTIUM,덴티움,"강희택, 유재홍",Y,1351110052892,1238157732,서울특별시 강남구 자곡로 174-10 강남에이스타워 821호,www.dentium.co.kr,,070-7098-9158,031-888-5567,27191,20000607,12
2193,00896285,(주)삼양사,145990,20191227,Samyang Corporation,삼양사,"박순철, 송자량",Y,1101114720945,1018666838,서울특별시 종로구 종로33길 31 삼양사,www.samyangcorp.com,,02-740-7114,02-740-7140,10720,20111103,12
2194,00654175,(주)마이크로프랜드,147760,20190516,Micro Friend Inc.,마이크로프랜드,조병호,K,1351110069710,1238198238,"서울특별시 노원구 공릉로 232, 10층(공릉동, 서울테크노파크)",www.microfriend.co.kr,,02-944-6400,02-944-6403,27212,20040512,12
2195,00899556,제룡산업(주),147830,20190227,"CHERYONG INDUSTRIAL CO.,LTD.",제룡산업,박종태,K,1101114722917,2068658555,서울특별시 광진구  아차산로 628 (광장동),www.cheryong.co.kr,,02-2204-3700,02-2204-3791,251,20111104,12
2196,00610490,비디아이(주),148140,20191209,"BDI Co., LTD.",비디아이,예경남,K,1243110035801,1338124034,경기도 화성시 팔탄면 서해로 1155,www.bdindustry.co.kr/,,02-2082-8890,02-2082-8896,291,19920618,12
2197,00913689,(주)세경하이테크,148150,20200102,"Se Gyung Hi Tech Co., Ltd.",세경하이테크,이영민,K,1345110097540,1358183418,경기도 수원시 권선구 산업로155번길 128,www.sghitech.co.kr/,,031-204-7200,031-205-1284,2629,20060116,12
2198,00915508,(주)알엔투테크놀로지,148250,20190228,"RN2 Technologies Co., Ltd.",알엔투테크놀로지,이효종,K,1156110036979,1288169024,경기도 화성시 동탄면 동탄산단9길 11,www.rn2.co.kr,,031-376-5400,031)376-9151,262,20020326,12
2199,00980043,비플라이소프트(주),148780,20190219,"BFLYSOFT CO.,LTD.",비플라이소프트,임경환,N,1401110011243,2218113339,"서울특별시 광진구 강변역로 2, 6층(구의동, 광진우체국)",www.bflysoft.co.kr,,02-3487-0215,02-3487-0216,58222,19980825,12
2200,00861100,아이케이세미콘(주),149010,20190304,"IK Semicon Co., Ltd.",아이케이세미콘,윤경덕,N,1101112016635,1138162903,"서울특별시 마포구 성암로 179 8층 (상암동,한샘상암)",www.iksemi.com,,02-3153-7090,02-3152-7090,2611,20000704,12
2201,00578130,아퓨어스 주식회사,149300,20200103,"APURES CO., LTD.",아퓨어스,최선덕,N,1159110054727,1288160678,경기도 평택시 청북읍 한산길 44,www.medicalpig.com,,031-683-0643,031-683-2315,21102,20010705,12
2202,00757816,(주)모다,149940,20191206,Moda Inc.,모다,김선규,K,1101110819932,2148135029,서울특별시 강남구 삼성로 570 석천빌딩 6층,www.modainc.co.kr,,02-523-7677,02-523-7678,26429,19911202,12
2203,00442048,(주)아바텍,149950,20190409,"AVATEC CO.,LTD.",아바텍,박명섭,K,1701110179623,5038146784,대구광역시 달서구 달서대로 85길 100,www.avatec.co.kr,,053-592-4060,053-592-1030,26211,20000901,12
2204,00977641,(주)하이로닉,149980,20190304,"Hironic Co.,Ltd",하이로닉,이진우,K,1101113802992,2068621359,"경기도 용인시 수지구 신수로 767 19층(동천동, 분당수지U-TOWER)",www.hironic.com,,031-698-4900,031-525-7010,27199,20071211,12
2205,00990262,피노텍,150440,20190426,"Finotek Co.,Ltd.",피노텍,김우섭,N,1101113999434,1208734203,"서울특별시 서초구 양재천로9길 1 3층(양재동,용두빌딩)",www.finotek.co.kr,,02-522-3558,02-522-3559,58222,20081113,12
2206,00661157,(주)인트로메딕,150840,20191209,"IntroMedic Co., Ltd.",인트로메딕,"조용석, 성낙범",K,1101113078907,2208691337,서울특별시 구로구 디지털로31길 41 이앤씨벤처드림타워6차 1105호,www.intromedic.co.kr,,02-801-9300,02-801-9330,27199,20040903,12
2207,00638487,(주)파수닷컴,150900,20191224,"FASOO.COM Co., Ltd.",파수닷컴,조규곤,K,1101111991680,1208606582,서울특별시 마포구 상암동 1605 누리꿈스퀘어 비즈니스센타 17층,www.fasoo.com,,02-300-9000,02-300-9400,58221,20000608,12
2208,00366137,케이지이티에스 주식회사,151860,20200109,"KG Eco Technology Services Co., Ltd.",KG ETS,엄기민,K,1101111799183,2148640997,경기도 시흥시  소망공원로 5 (정왕동) KG ETS(주),www.kgets.co.kr,,031-488-1122,031-499-1472,382,19991029,12
2209,00653103,나노스(주),151910,20191220,"NANOS Co.,Ltd.",나노스,양선길,K,1358110109900,1248626732,경기도 화성시 마도면 마도공단로2길 4 -,www.nanosm.com,www.nanosm.com,031-240-3900,031-366-9642,262,20041202,12
2210,00351418,코리아오토글라스(주),152330,20190228,KOREA AUTOGLASS CORPORATION,코리아오토글라스,우종철,Y,1647110007507,3078115780,세종특별자치시  전의면 산단길 134,kac.kccworld.co.kr,http://kac.kccworld.co.kr/company/ir01.aspx,044-860-5000,02-3480-5437,2311,20000830,12
2211,00907013,한국투자ANKOR유전해외자원개발특별자산투자회사1호(지분증권),152550,20170630,KIM ANKOR Oilfield Overseas Resources Development Special Asset Fund [1](Equity),한국ANKOR유전,한국투자신탁운용,Y,1101114661115,1078758070,서울특별시 영등포구 은행로 3 여의도동,,,2180-0493,02-2180-0908,642,20110802,03
2212,00905316,하이골드오션3호선박투자회사,153360,20190329,Hi Gold Ocean No.3 Ship Investment Company,하이골드3호,오운용,Y,2201110087057,6168192319,제주특별시자치도 제주시 연삼로 473 산업경제진흥원,www.kmarin.co.kr,,02-2090-4624,02-319-8188,761,20111031,12
2213,00842585,(주)네이블커뮤니케이션즈,153460,20190226,"Nable Communications, Inc.",네이블커뮤니케이션즈,이영재,K,1101112707367,2148728030,"서울특별시 강남구 학동로 401 8층(청담동, 금하빌딩)",www.nablecomm.com,,070-7780-9910,02-558-8325,58222,20030129,12
2214,00815095,우리이앤엘(주),153490,20190409,"WOOREE E&L CO.,Ltd.",우리이앤엘,권경환,K,1314110212929,1348648994,경기도 안산시 단원구  성곡로 79,www.wooreeenl.co.kr,,031-599-3143,031-599-8044,2612,20080609,12
2215,00971726,(주)옵티팜,153710,20190515,"Optipharm.CO.,LTD",옵티팜,"한성준, 김현일",K,1301110062876,1248175413,충청북도 청주시 흥덕구 오송읍 오송생명6로 63,www.optipharm.co.kr,http://www.optipharm.co.kr/,043-249-7500,043-249-7501,21300,20000727,12
2216,00867478,농업회사법인아시아종묘(주),154030,20191126,"ASIA SEED Co.,Ltd.",농업회사법인아시아종묘,류경오,K,1101113036096,2158658597,"서울특별시 송파구 송파대로 167 B동 5층 513-1호 (문정동, 문정역 테라타워)",www.asiaseed.co.kr,,02-449-9161,02-406-9162,011,20040624,09
2217,00624518,(주)솔루에타,154040,20191017,"Solueta Co.,Ltd.",솔루에타,이상훈,K,1351110065750,1238189952,경기도 화성시 마도면 해운로 498-42 -,www.solueta.com,http://solueta.com/xe/board_XhtB29,031-508-2655,031-508-2606,2629,20030627,12
2218,00870861,와이엠씨(주),155650,20190215,"YMC Co., Ltd.",와이엠씨,이윤용,K,1615110096292,3128197106,충청남도 아산시  둔포면 아산밸리중앙로 154-25,www.ymc-inc.com,,041-538-5200,041-538-5399,262,20080212,12
2219,00110608,DSR(주),155660,20191217,DSR CORP,DSR,홍석빈,Y,1801110000777,6178100224,부산광역시 강서구 녹산산업중로192번길 7,www.dsr.com,,02-3420-3591,02-3420-3600,242,19650401,12
2220,00910947,바다로19호선박투자회사,155900,20190423,Badaro No.19 Ship Investment Company,바다로19호,박현주,Y,2201110086223,6168190169,"제주특별자치도 제주시 연삼로 473 (이도이동,산업경제진흥원)",,,02-3210-3333,,76190,20110929,12
2221,00918222,(주)엘앤케이바이오메드,156100,20191205,"L&K BIOMED CO., LTD.",엘앤케이바이오,강국진,K,1101114017227,1058726820,경기도 용인시 기흥구 동백중앙로16번길 16-25 201호,www.lnkbiomed.com,,02-6717-1911,1600-0843,27192,20081222,12
2222,00563147,(주)에스에이티,158300,20191127,"Solution Advanced Technology Co.,Ltd.",에스에이티이엔지,"소진석, 황성철 (각자대표이사)",N,1355110151048,1408102004,경기도 시흥시 엠티브이26로58번길 25 (정왕동),www.sateng.co.kr,,031-433-4711,031-433-1441,29271,20040701,12
2223,00923899,(주)스타모빌리티,158310,20191202,"Star Mobility Co., Ltd.",스타모빌리티,이강세,K,1201110137572,1228151114,경기도 안산시 상록구 수인로 736 -,www.sehorobo.com,http://www.starmobillity.co.kr,031-8085-0700,031-432-1047,29280,19960726,12
2224,00595182,주식회사 아톤,158430,20191017,ATON Inc.,아톤,김종서,K,1101111788566,1078171649,서울특별시 마포구 성암로 189 1201호(상암동 중소기업디엠씨타워),www.atoncorp.com,http://www.atoncorp.com/aton/investor-relations/,02-786-4273,02-786-4274,58221,19991013,12
2225,00563837,(주)제로투세븐,159580,20191205,Zero to Seven Inc,제로투세븐,"김정민, 이충하 (각자 대표이사)",K,1101111871072,2208176684,서울특별시 마포구 상암산로 76YTN뉴스퀘어 17/18층,www.0to7.com,,02-740-3188,02-740-3755,46414,20000203,12
2226,00930321,하이골드오션8호국제선박투자회사,159650,20190329,HI GOLD OCEAN KMARIN NO.8 SHIP INVESTMENT COMPANY,하이골드8호,오운용,Y,2201110087065,6168194277,제주특별자치도 제주시 연삼로 473 산업경재진흥원 연삼로 473 산업경제진흥원(이도이동),www.kmarin.co.kr,,02-2090-4600,02-319-8188,761,20111031,12
2227,00896753,(주)스킨앤스킨,159910,20191209,"Skin n Skin Co., Ltd.",스킨앤스킨,서세환,K,1311110165843,1298198293,경기도 파주시 문산읍 돈유2로 14-1 씨동,www.skinnskin.co.kr,,070-5073-4918,02-545-8187,204,20060619,12
2228,00974927,(주)넥스트엔터테인먼트월드,160550,20190916,"Next Entertainment World Co., Ltd.",NEW,김우택,K,1101113922550,1208729530,서울특별시 강남구 학동로9길 5 -,www.its-new.co.kr,,02-3490-9300,02-515-1055,591,20080625,12
2229,00818472,(주)에스엔텍비엠,160600,20200102,"SNTEKBM CO., LTD.",에스엔텍비엠,김성규,K,1244110067216,1378161860,경기도 수원시 권선구 산업로155번길 187 (고색동),www.sntek.com,,031-299-3888,0312993889,2927,20040630,06
2230,00659161,(주)싸이맥스,160980,20190313,CYMECHS Inc.,싸이맥스,"정혜승, 엄주용 (각자대표)",K,1311110153525,1298191801,경기도 화성시 동탄면 동탄산단2길 47 (주)싸이맥스,www.cymechs.com,www.cymechs.com,070-7732-5300,031-653-5102,29271,20051202,12
2231,00936787,애경유화(주),161000,20190327,"AEKYUNG PETROCHEMICAL CO., LTD",애경유화,임재영,Y,1101114951243,1138663305,서울특별시 구로구  공원로 7,www.akp.co.kr,,02-850-2000,02-838-8434,201,20120903,12
2232,00937324,한국타이어앤테크놀로지(주),161390,20200113,"HANKOOK TIRE & TECHNOLOGY CO.,LTD",한국타이어앤테크놀로지,"조현범,이수일",Y,1101114952093,2208843431,서울특별시 강남구  테헤란로 133,kr.hankooktire.com,,02-2222-1000,02-2222-1746,22111,20120901,12
2233,00945208,주식회사 더 미동,161570,20191205,"THE MIDONG Co,. Ltd",THE MIDONG,후성양(HU SHENGYANG),K,1101114122604,2148844319,서울특별시 서초구 남부순환로 2652 대명빌딩 7층,www.the-midong.com ,,070-7425-0614,02-572-0614,26519,20090624,12
2234,00938721,주식회사 필옵틱스,161580,20190502,"PHILOPTICS CO., LTD.",필옵틱스,한기수,K,1351110088083,1238613175,경기도 수원시 권선구 산업로156번길 17,www.philoptics.com/,,031-292-8321,031-298-7274,2927,20080205,12
2235,00939331,한국콜마(주),161890,20190402,"KOLMAR KOREA CO.,LTD",한국콜마,"윤상현, 이호경, 안병준",Y,1647110030756,3078138444,세종특별자치시  전의면 덕고개길 12-11,www.kolmar.co.kr,,02-3485-0332,02-515-1531,20423,20121002,12
2236,00886792,(주)루켄테크놀러지스,162120,20190312,"LUKEN Technologies Co., Ltd.",루켄테크놀러지스,안윤태,N,1348110145822,1248659494,경기도 이천시 마장면 중부대로2670번길 94,www.luken.co.kr,,070-8633-8009,031-337-1854,289,20071002,12
2237,01072518,(주)디피코,163430,20191216,"DPECO CO.,LTD.",디피코,송신근,N,1350110081948,1348140167,경기도 군포시 공단로140번길 47-7,www.dpeco.com,,031-688-1500,031-441-7626,72129,19980701,12
2238,00939687,동일고무벨트(주),163560,20190502,"DRB Industrial Co.,Ltd",동일고무벨트,이윤환,Y,1801110828129,6218197752,부산광역시 금정구 공단동로55번길 28,www.drbworld.com,,051-520-9114,,2219,20121005,12
2239,00660750,하나머티리얼즈(주),166090,20190228,Hana Materials Inc.,하나머티리얼즈,오경석,K,1615110086227,3128188209,충청남도 천안시 서북구 3공단3로 42,hanamts.com,,041-410-1029,010-410-1090,2612,20070123,12
2240,00989664,코아스템(주),166480,20190228,CORESTEM Inc.,코아스템,김경숙,K,1501110077665,3018173201,경기도 성남시 분당구 판교로255번길 24 (삼평동),www.corestem.com,,02-497-3711,02-6349-8666,21210,20031230,12
2241,00923792,(주)내츄럴엔도텍,168330,20191203,"Naturalendo Tech Co., Ltd",내츄럴엔도텍,이용욱,K,1101112246414,1068199964,"경기도 성남시 분당구 판교로 255 번길 58, 에이동 301호",www.naturalendo.com,,070-4601-3139,070-4601-3100,70111,20010531,12
2242,00960641,한국투자패러랠유전해외자원개발특별자산투자회사1호(지분증권),168490,20190116,KIM PARALLEL OILFIELD OVERSEAS RESOURCES DEVELOPMENT SPECIAL ASSET FUND [1](EQUI,한국패러랠,한국투자신탁운용(주),Y,1101114890334,1078776952,서울특별시 영등포구 은행로3,,,02-3276-4815,02-2180-0908,64209,20120613,03
2243,00164502,(주)현대공업,170030,20190227,"HYUNDAI INDUSTRIAL CO.,LTD",현대공업,강현석,K,1812110001102,6108101557,울산광역시 북구 매곡산업로 528(매곡동),www.hdi21.co.kr,,052-276-1900,052-276-1904,303,19780912,12
2244,00492353,(주)파이오링크,170790,20191203,"Piolink, Inc.",파이오링크,조영철,K,1101112035578,1198141089,서울특별시 금천구  가산디지털2로 98 IT캐슬 1동 401호,www.piolink.com,,02-2025-6900,02-2025-6901,26410,20000726,12
2245,00956930,동아에스티(주),170900,20190909,"DONG-A ST CO.,LTD",동아에스티,엄대식 (단독대표),Y,1101115079713,2048640122,서울 동대문구 용두동 138 ~255 천호대로 64,www.donga.co.kr,,02-920-8114,02-923-1202,21210,20130304,12
2246,00866062,엘티씨(주),170920,20190228,"LTC CO.,LTD.",엘티씨,최호성,K,1341110160494,1388143899,경기도 화성시 마도면 청원산단8길 114 (경기화성바이오밸리),www.l-tech.co.kr,,031-383-6525,031-383-6527,20119,20071123,12
2247,00654272,램테크놀러지(주),171010,20190227,"RAM TECHNOLOGY CO., LTD.",램테크놀러지,길준봉,K,1345110053211,1358149574,경기도 용인시 처인구  양지면 주북로 285,www.ramtech.co.kr,,031-323-1119,031-323-0118,20119,20011025,12
2248,00327819,(주)선익시스템,171090,20190228,"SUNIC SYSTEM Co., Ltd.",선익시스템,"박재규, 이영종",K,1101110700555,1258113079,경기도 수원시 권선구 산업로155번길 293(고색동),www.sunic.co.kr,,02-8012-1600,031-217-4476,292,19900524,12
2249,00317104,(주)라이온켐텍,171120,20190222,"LION CHEMTECH CO., Ltd.",라이온켐텍,"박희원, 박서영",K,1601110004947,3068104257,대전 대덕구 문평동 41-5,www.lion-chemtech.co.kr,,042-930-3300,042-930-3344,2049,19821124,12
2250,00954242,하이골드오션12호국제선박투자회사,172580,20190227,HI GOLD OCEAN KMARIN NO.12 SHIP INVESTMENT COMPANY,하이골드12호,오운용,Y,2201110098327,6168602388,제주특별자치도 제주시 연삼로 473 산업경제진흥원 (이도이동),www.kmarin.co.kr,,02-2090-4625,02-319-8188,761,20130110,12
2251,00867849,(주)오파스넷,173130,20191202,"OPASNET co., Ltd.",오파스넷,장수현,K,1101113104661,2048188475,"서울특별시 강남구 테헤란로 512 , 10층(대치동, 신안빌딩)",www.opasnet.co.kr/,,02-568-6727,02-553-6513,62021,20041025,12
2252,00925295,(주)에프엔씨엔터테인먼트,173940,20190502,"FNC ENTERTAINMENT Co., Ltd.",에프엔씨엔터,"안석준, 한승훈(공동대표)",K,1101113580390,2118790928,서울시 강남구 청담동 111,www.fncent.com,,070-4659-0222,02-518-5428,901,20061214,12
2253,00659684,(주)장원테크,174880,20191210,"JangWonTech Co., Ltd.",장원테크,이태준,K,1760110020559,5138117030,경상북도 구미시 1공단로7길 14-9,jangwontech.co.kr,,070-4016-3509,054-473-9963,26422,20000106,12
2254,00991191,앱클론(주),174900,20190723,AbClon Inc.,앱클론,이종서,K,1101114379213,1138640428,서울특별시 구로구 디지털로 285 에이스트윈타워 1차 1401호,www.abclon.co.kr,,02-2109-1294,02-2109-1296,213,20100625,12
2255,00861997,(주)인포마크,175140,20190225,"INFOMARK Co., Ltd",인포마크,최혁,K,1101112431669,1198154094,경기도 성남시 분당구 황새울로 216,www.infomark.co.kr,http://www.infomark.co.kr,02-6205-0505,031-714-0454,26429,20020124,12
2256,00554352,아이큐어(주),175250,20190624,Icure Pharmaceutical Incorporation,아이큐어,최영권,K,1101111982720,1148199306,서울특별시 강남구 봉은사로104길 10 7층,icure.co.kr,,02-6959-6909,02-586-8580,21210,20000529,12
2257,00980122,(주)JB금융지주,175330,20200113,"JB FINANCIAL GROUP CO.,LTD",JB금융지주,김기홍,Y,2101110091498,4188144697,전라북도 전주시 덕진구  백제대로 566,www.jbfg.com,,02-2128-2727,063-250-7970,64992,20130701,12
2258,00872452,에이치엔티일렉트로닉스(주),176440,20191106,HNT Electronics Company Ltd.,에이치엔티,이상익,K,1311110218642,1298626455,"서울특별시 송파구 정의로 67 (문정동,MK타워 6층)",www.hntelec.com,www.hntelec.com ,031-739-7897,031-705-0666,26224,20081007,12
2259,00867034,(주)듀켐바이오,176750,20191206,"DUCHEMBIO CO.,LTD",듀켐바이오,김종우,N,1101112647604,1058650172,서울특별시 서대문구 경기대로 47진양빌딩 4층 동관,www.duchembio.com,,023324868,02)332-4768,21210,20030301,12
2260,00813389,(주)베셀,177350,20190702,"Vessel Co., Ltd.",베셀,서기만,K,1358110105388,1248621867,경기도 수원시 권선구 산업로155번길 281 -,www.vessel21.com,,031-683-3953,031-235-9194,29272,20040617,12
2261,00429694,(주)파버나인,177830,20190219,"PAVONINE CO., LTD.",파버나인,이제훈,K,1201110155011,1318144728,인천광역시 남동구 호구포로 33 (고잔동 728-2) 남동공단 157블럭 4로트,www.pavonine.net,,032-814-6900,032)814-6937,2629,19970704,12
2262,00838005,(주)서진시스템,178320,20191216,"SEOJIN SYSTEM CO.,LTD",서진시스템,정내혁,K,1201110447781,1228197712,경기도 부천시 오정구 산업로 20-22,seojinsystem.net,,032-506-2760,0325065760,26429,20071030,12
2263,00910202,대동고려삼(주),178600,20190904,"DAEDONG KOREA GINSENG CO.,LTD.",대동고려삼,최 성 근,N,1101112481044,2048167126,충청남도 금산군  군북면 군북로 586,www.ddkorea.co.kr,,041-753-8803,041-753-9914,1079,20020326,06
2264,00923826,(주)유테크,178780,20191230,"U-Tech Co.,Ltd.",유테크,이주석,K,1351110081475,1238606766,경기도 안양시 동안구 흥안대로 51 501호(호계동),www.u-tech.co.kr,,031-444-0202,031-477-0373,2621,20060801,12
2265,00767460,에스케이씨코오롱피아이(주),178920,20190524,"SKC KOLON PI, Inc.",SKC코오롱PI,김태림,K,1543110022729,3018197858,충청북도 진천군 이월면 고등1길 27,www.skckolonpi.com,www.skckolonpi.com,031-436-8600,031-436-8608,2221,20080602,12
2266,00531829,(주)엠아이텍,179290,20190227,"MITECH CO.,LTD.",엠아이텍,박진형,K,1101110742406,2038148392,"경기도 평택시 진위면 하북2길 174 (진위면, 주식회사엠아이텍)",www.mitech.co.kr,,070-4304-7443,031-662-5648,27192,19910401,12
